Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2961,16720234,Aditya109,"2026-08-18 08:46:19",779.4,2,"aditya109,tathagattyger"
2962,16712870,"Jose Gibson","2026-08-13 20:09:11",778.3,2,josegibson
2963,16664112,"Ethan Hung","2026-08-08 21:44:57",778.2,2,chinesegorilla99
2964,16738700,"Bugra Cinar","2026-08-19 07:51:58",777.8,2,bugracnr
2965,16665042,Neo_0x3f,"2026-08-10 21:36:56",776.9,2,neo0x3f
2966,16668761,"Lorenzo Regalado","2026-08-21 20:29:28",776.8,2,lregaladohdez
2967,16655629,Mai_Konare,"2026-08-17 06:20:49",776.6,2,maikonare
2968,16624253,"Ho Dinh Trieu","2026-08-22 07:52:08",776.2,2,hodinhtrieu
2969,16664804,ryanovovo,"2026-08-05 18:02:38",776.0,2,ryanovovo
2970,16758889,bomboclat,"2026-08-23 12:14:34",775.7,2,sstprk
2971,16654193,fvong,"2026-08-18 00:34:08",774.8,2,fvong35963
2972,16672493,ChloeeeeY,"2026-08-23 06:17:03",774.7,2,chloeeeey
2973,16662213,"Yang Zong-Yu phD","2026-08-20 05:54:23",774.2,2,yangzongyuphd
2974,16686715,"Adrien Secondaire","2026-08-08 15:54:58",774.1,2,adriensecondaire
2975,16658043,"Tran Huy Hoang1312","2026-08-05 01:58:39",773.9,2,tranhuyhoang1312
2976,16685938,"Gautier Fauchart","2026-08-12 05:57:21",773.9,2,gautierfauchart
2977,16667258,"Firman Imam","2026-08-09 02:36:56",773.6,2,piririp
2978,16664884,Abhijeetgg,"2026-08-12 08:53:50",773.5,2,abhijeetgg
2979,16726941,CJ103CJ,"2026-08-23 12:52:07",773.3,2,cj103cj
2980,16669935,"Roman Svet","2026-08-23 12:09:47",773.1,2,romansvet
2981,16630559,khan,"2026-08-02 12:18:56",772.9,2,khansolov
2982,16633269,op_star_platinum,"2026-08-09 17:52:52",772.9,2,opstarplatinum
2983,16732537,Rapha,"2026-08-23 09:26:48",772.6,2,raphaabels
2984,16741121,"Vignesh Nehru","2026-08-22 15:57:05",772.5,2,vigneshnehru
2985,16692923,"Pavel Kazlou","2026-08-18 08:28:58",772.4,1,paulik
2986,16694110,"Team Amboss","2026-08-23 13:30:03",772.1,2,alexphilippi
2987,16657449,"Тимофей Мартыщенко","2026-08-05 17:20:55",772.1,2,timmass2
2988,16655199,"Alexander Ulrich","2026-08-12 19:44:20",772.0,2,alexanderulrich01
2989,16738538,ZHANG_WuHua,"2026-08-18 16:21:19",772.0,2,zhangwuhua
2990,16632426,Santhana,"2026-08-23 13:19:24",771.8,2,santhanalekshmic
2991,16667514,"Kakarott 10","2026-08-06 09:05:43",771.7,2,kakarott10
2992,16692401,"Abdurehman Iqbal","2026-08-14 09:13:08",771.5,2,abdurehmaniqbal
2993,16695633,"Kiran Kumar","2026-08-23 14:55:40",770.1,2,iamrkk
2994,16669461,"suzy su","2026-08-20 20:34:23",770.0,2,suzysu997
2995,16645297,Mark_RowSet,"2026-08-09 05:25:39",769.8,2,markrowset
2996,16669666,RhoenSprudel,"2026-08-16 09:52:16",769.7,2,rhoensprudel
2997,16688108,Special_octo20,"2026-08-23 17:29:23",769.2,2,specialocto20
2998,16759623,"zhenglu wen","2026-08-23 17:31:41",769.0,2,zhengluwen
2999,16651593,"huanxian chen","2026-08-11 11:13:05",768.9,2,huanxiachen
3000,16716300,"Julian Kerignard","2026-08-14 14:50:36",768.4,2,juliankerignard
3001,16677105,"Chaitanya Yadav","2026-08-16 10:36:07",768.2,2,xhaitanya
3002,16699292,"Siddharth Kumar Gopal","2026-08-14 16:35:03",767.9,2,siddharthkumargopal
3003,16706456,"Michael van Mill","2026-08-12 09:58:40",767.0,2,michaelvanmill
3004,16648215,"Terrence Chuwe","2026-08-03 13:32:15",767.0,2,terrencechuwe
3005,16638031,vlad101,"2026-08-21 15:10:27",766.3,2,vlad101
3006,16698034,Anatoliy_Fomin,"2026-08-12 12:57:18",765.8,2,anatoliyfomin
3007,16633552,Unkn0wn,"2026-08-23 08:54:23",765.4,2,"harnadshilpa,nagendraadisesha"
3008,16655044,"Darius Kolycius","2026-08-04 09:49:01",764.8,2,dariuskolycius
3009,16672095,"Friaseus ","2026-08-19 19:38:59",764.2,2,friaseus
3010,16714208,TirumalaMarri,"2026-08-20 18:22:09",764.1,2,mtreddy
3011,16656912,"Sami Ali","2026-08-07 00:48:33",764.0,2,mrsamiali
3012,16623644,Accer_sz,"2026-08-02 00:27:32",763.9,2,accersz
3013,16655013,"Adrian Martinez 1111","2026-08-12 00:52:14",763.8,2,adrianmartinez1111
3014,16712751,haruo_tensai,"2026-08-21 03:55:14",763.6,2,haruotensai
3015,16683282,ayushk_empire,"2026-08-14 11:50:15",763.5,2,ayushkempire
3016,16668354,"ashraf saiyed","2026-08-13 13:44:31",763.4,2,ashrafsaiyed58
3017,16716365,Murphy,"2026-08-21 14:00:29",763.2,2,taeyounglimdt
3018,16624506,zhongtian,"2026-08-23 08:13:08",762.2,2,kmtbang
3019,16634824,yuki16,"2026-08-01 06:41:38",762.0,1,yuki16
3020,16671646,Luche,"2026-08-08 04:23:32",761.7,2,henrylucky
3021,16671421,"Gryffin Wang","2026-08-08 23:08:40",761.6,2,gryffindoraf
3022,16657172,Honkazu,"2026-08-13 15:34:20",761.3,2,janposlusny
3023,16654746,"Michael Mullen","2026-08-06 11:08:31",761.3,2,mmullen200
3024,16686787,"Lars Kammeijer","2026-08-07 21:31:11",761.1,2,larskammeijer
3025,16666648,"Sriram Reddy19","2026-08-06 08:40:07",760.9,2,sriramreddy19
3026,16622993,"Yaroslav Tanko","2026-08-18 04:34:12",760.4,2,yaroslavtanko
3027,16731260,"Jeel Gajera","2026-08-18 07:44:44",759.9,2,jeelog
3028,16675708,"Mahder Tesfaye Abebe","2026-08-08 08:46:36",758.7,2,mahdertesfayeabebe
3029,16730028,"Ken Qian","2026-08-17 03:10:15",758.7,2,kenqian
3030,16661529,"AL Najafi","2026-08-08 03:39:39",758.4,2,alnajafi
3031,16733111,qihuaz,"2026-08-22 18:52:50",758.0,2,qihuaz
3032,16668361,NinhNguyen,"2026-08-23 09:53:50",757.9,2,ninhnt110695
3033,16717952,Aydar,"2026-08-20 19:09:00",757.2,2,aydara
3034,16732008,"Phoebe Lin","2026-08-19 06:00:49",757.1,2,phoebe0511
3035,16761173,"Shinzo Takayama","2026-08-23 16:33:08",755.9,1,shinzotakayama
3036,16632994,primal,"2026-08-12 16:02:29",755.7,2,primalhost
3037,16740504,"Jiwei Liu","2026-08-23 15:47:25",755.2,2,jiweiliu
3038,16660600,"Beria Kalpelbe","2026-08-07 13:46:47",755.0,2,beriakalpelbe
3039,16656107,Aotokitsuruya,"2026-08-23 16:09:08",754.8,2,elct9620
3040,16669632,"Kenneth Alonso","2026-08-23 16:02:23",754.7,2,kennethalonso
3041,16629844,IsaacJinyu,"2026-08-01 15:39:55",754.3,2,isaacjinyu
3042,16707561,"Nick Rom111","2026-08-22 22:24:13",754.3,2,nickrom111
3043,16671622,"Isaac Diaz Lopez","2026-08-23 05:49:47",753.7,2,isaacdiazlopez
3044,16641288,nakagawaren0805,"2026-08-22 06:03:44",753.4,2,nakagawaren0805
3045,16655039,"Andrew Yip","2026-08-06 20:14:49",753.2,2,yipcma
3046,16719578,blueblue222,"2026-08-23 10:00:15",753.1,2,blueblue222
3047,16738653,"Julien Trocmé","2026-08-21 16:24:45",752.1,2,julientrocm
3048,16661898,Farfadet,"2026-08-12 06:04:18",751.5,2,farfadet
3049,16630689,yw8837,"2026-08-23 18:00:17",751.3,2,yw8837
3050,16692857,AbeLincoln1865,"2026-08-11 00:10:16",750.4,2,abelincoln1865
3051,16724819,Dwij12,"2026-08-20 18:28:01",750.3,2,dwij12
3052,16665476,"Zhanghao Chen69","2026-08-19 12:42:33",750.2,2,zhanghaochen69
3053,16729186,Virtute,"2026-08-22 07:55:37",750.0,2,nameless001
3054,16751820,yy,"2026-08-21 06:16:10",749.3,2,hirokiyamazaki
3055,16657887,"Yermak Petro","2026-08-23 14:56:56",749.2,2,yermakpetro
3056,16657657,ArnabKarmakar,"2026-08-23 00:05:27",749.1,2,arnabkarmakar
3057,16661650,"Docker container","2026-08-15 18:52:39",749.0,2,yossefaymanzedan
3058,16665133,"Abhishek Dubey","2026-08-10 13:28:57",749.0,2,abhishekdubey911
3059,16655140,Efthimios,"2026-08-11 15:30:43",748.1,2,efthimiosfousekis
3060,16677701,"Coşkun Bağrıaçık","2026-08-10 00:02:25",747.6,2,cbagriacik
3061,16663200,"TUSHAR KUMAR 23321032","2026-08-17 14:45:19",747.5,1,tusharkumar23321032
3062,16668056,"Quantum Farm","2026-08-11 11:54:58",747.2,2,"anselem7,divineokwueze,nnanyereuzoma"
3063,16738239,"Yaseen Shah7897","2026-08-20 06:50:29",746.6,2,yaseenshah7897
3064,16708824,"Tanaka Chiromo","2026-08-20 11:12:22",746.5,2,tanakachiromo
3065,16738822,drftgy,"2026-08-22 17:47:32",746.2,2,shakedamo0w0
3066,16692896,"Guy Lev","2026-08-20 19:18:52",746.1,2,sarthobi
3067,16624888,okome_niigata,"2026-08-06 06:47:17",745.8,2,okomeniigata
3068,16664003,"Nakul Rajpal","2026-08-05 06:29:24",745.3,2,nakulrajpal
3069,16677178,"YOUSSEF FAID","2026-08-11 21:10:38",744.8,2,yousseffaid
3070,16716941,林木子吖,"2026-08-23 14:17:38",744.7,2,linmuzi0108
3071,16755344,"Alizen James","2026-08-23 04:45:23",744.5,2,alizenjames
3072,16649344,BeyondAnalytics,"2026-08-20 18:44:21",744.2,2,radumarinion
3073,16711868,"Mark Cooper","2026-08-16 13:09:02",744.1,2,markjcooper
3074,16671438,"Aot Chanthorn","2026-08-15 16:16:25",743.6,2,aotchanthorn
3075,16725913,StarStone_233,"2026-08-16 07:22:12",743.5,2,starstone233
3076,16664134,"Pelayo Fernández","2026-08-07 10:36:48",743.4,2,pelayofdez
3077,16715473,cmrfrd,"2026-08-14 04:58:15",742.9,2,thecmrfrd
3078,16734595,"Abhimanyu Singh","2026-08-20 12:52:38",742.7,2,abhimanyusingh170702
3079,16667730,"Surya Vijjeswarapu","2026-08-21 08:35:41",742.7,2,suryavijjeswarapu
3080,16655423,"Roland Luethy","2026-08-23 03:49:09",742.5,2,rluethy
3081,16727241,Yogesh2850,"2026-08-17 09:55:08",742.4,2,yogesh2850
3082,16662128,BenPalmer59,"2026-08-11 19:16:24",741.7,2,benpalmer59
3083,16689697,Kmart0112,"2026-08-23 17:19:53",741.7,2,kmart0112
3084,16711567,"Finn Brooks","2026-08-15 04:40:11",741.4,2,finnbr
3085,16717614,Dhanyashree1028,"2026-08-16 15:00:37",741.1,2,dhanyashree1028
3086,16748979,"Venkata Madhu Sai D ","2026-08-21 19:49:08",741.1,1,venkatamadhusaid
3087,16657347,"Hibiki M","2026-08-20 15:30:40",740.5,2,hibikibrise
3088,16756557,"Marius Heuser","2026-08-23 07:32:03",740.4,2,mariusheuser
3089,16665932,"Fabian Birringer","2026-08-21 18:31:41",740.2,2,fabianbirringer
3090,16666084,"Andaç Demirdelen","2026-08-09 19:18:08",740.2,2,andacdemirdelen
3091,16686222,"Nika Chaduneli","2026-08-10 01:21:09",740.1,2,nikachaduneli
3092,16720788,Anson,"2026-08-21 08:46:40",739.8,2,anson0496
3093,16663656,"Andrii Kavetskyi","2026-08-20 21:48:20",739.7,2,andriykavetsky
3094,16689398,Reesh,"2026-08-11 08:55:10",739.6,2,rishileung
3095,16677366,Gmmastermind,"2026-08-07 01:19:13",739.3,2,gmmastermind
3096,16755111,ingemarieke,"2026-08-21 15:04:53",739.3,1,ingemarieke
3097,16675832,"Dean Shalev","2026-08-09 04:12:47",739.2,2,deanshalev
3098,16750036,"Kiệt Lưu","2026-08-23 17:17:24",738.9,2,jaxyss
3099,16696916,Sundar,"2026-08-11 13:04:59",738.8,2,vsundar17697
3100,16666099,"Marcben James Samuel","2026-08-18 06:42:43",738.8,2,marcbenjamessamuel
3101,16743165,"Chiachii Liang","2026-08-23 15:03:17",738.4,2,chiachiiliang
3102,16740361,"Suba S","2026-08-21 08:31:50",737.9,2,jupiter79
3103,16689033,arman1o1,"2026-08-18 05:04:00",737.6,2,arman1o1
3104,16663998,"Harith Al-Ani","2026-08-22 23:46:04",736.0,2,abo3losh
3105,16738261,"Samuel Moreira","2026-08-23 02:17:00",735.9,2,samuelmoreira420
3106,16659093,YangGod,"2026-08-15 10:28:39",735.8,2,yanggod
3107,16664790,"soumic 1088","2026-08-19 08:34:34",735.6,2,soumic1088
3108,16703310,"israel ntumba","2026-08-14 01:18:18",735.5,2,israelntumba
3109,16630251,"Handry Novianto","2026-08-21 03:10:54",735.4,2,handrynovianto
3110,16759427,Dhruv,"2026-08-23 12:20:16",734.5,2,dtalati1
3111,16660345,"Aadhithya Ramesh","2026-08-06 08:49:10",734.3,2,aadhithyaramesh
3112,16675897,"KANG ZHIPENG","2026-08-18 19:20:57",734.0,2,kangzhipeng
3113,16664041,"an Expired Engineer","2026-08-17 12:02:21",732.9,2,sanggusti
3114,16735408,"Evan S","2026-08-18 20:06:05",732.8,2,evansc123
3115,16625050,"how to place pokemon","2026-08-03 05:53:43",732.5,2,ktverdov
3116,16665990,daffaharil,"2026-08-11 07:56:55",731.8,2,"daffaharil,farhansiddiq"
3117,16757704,Faustine,"2026-08-23 13:00:17",731.8,2,faustine649
3118,16658019,ไอติวบ้านปังมาเอาแช้มมมม,"2026-08-08 18:43:05",731.3,2,tewnabhat
3119,16679018,"Kushpreet Singh","2026-08-21 01:13:41",730.8,2,kush639
3120,16702411,"Aryuemaan Chowdhury","2026-08-21 07:05:31",730.8,1,aryuemaanchowdhury
3121,16713249,"vedant patnala","2026-08-15 21:46:50",730.7,2,vedantpatnala
3122,16668439,Lugas024,"2026-08-08 05:33:51",730.2,2,lugas024
3123,16655449,tcvieira,"2026-08-06 18:20:34",729.9,2,tcvieira
3124,16667500,jiannebab,"2026-08-14 14:29:12",729.7,2,jiannebab
3125,16688165,"David @ Koantek","2026-08-23 02:13:14",729.7,2,artificialbrilliance
3126,16627581,AidenSong123,"2026-08-22 11:16:24",729.7,2,aidensong123
3127,16641130,LitvinKA,"2026-08-04 18:09:01",728.6,2,litvinka
3128,16738777,"Balwinder Singh1235","2026-08-20 10:21:34",728.6,2,balwindersingh1235
3129,16655521,"Hemadri Rajyaguru","2026-08-04 02:12:55",728.6,2,hemadrirajyaguru
3130,16755681,nic001,"2026-08-23 15:21:45",728.4,2,mimamura
3131,16750447,Morpheus0303003,"2026-08-23 06:13:36",728.4,2,morpheus0303003
3132,16752324,"yunchuan liu","2026-08-23 11:55:00",728.1,2,hoteye
3133,16756677,"Pyzh Vladislav","2026-08-23 13:24:19",728.0,2,pyzhvladislav
3134,16704589,"Lobato MBA IA Big Data","2026-08-23 16:08:26",727.6,2,lobatombaiabigdata
3135,16694064,RRK0123,"2026-08-17 05:30:52",727.4,2,rrk0123
3136,16669489,"Yichi Zhang","2026-08-12 18:32:59",727.4,2,yichizhang12
3137,16716335,JamesJJJJJ,"2026-08-17 14:54:10",727.3,2,jamesjjjjj
3138,16660005,DreamX5678,"2026-08-06 07:55:06",727.0,2,dreamx5678
3139,16744752,"Dean Johnson","2026-08-21 21:20:54",726.8,2,deanjohnson202
3140,16655663,"Farmland Destroyer","2026-08-19 13:43:22",726.6,2,minghaopang
3141,16690869,"Yudai Hayashi","2026-08-23 09:14:30",726.5,2,yuhaya9
3142,16664359,"Apil Khadka","2026-08-15 13:10:18",726.3,2,apilkhadka
3143,16670698,"Tamerlan Dadashov","2026-08-09 10:36:12",726.2,2,tamerlandadashov
3144,16729413,KharinTymofii,"2026-08-20 21:29:42",726.0,2,kharintymofii
3145,16699689,"David Sedláček","2026-08-10 08:38:38",726.0,2,sibicek
3146,16668817,"Sean ODonnell","2026-08-08 03:27:47",725.8,2,sjean11
3147,16728195,"6 GOD","2026-08-21 15:50:28",725.7,2,tertospacko
3148,16655578,"Ahmed Merie","2026-08-13 00:11:40",725.6,2,aa7767
3149,16651661,"Quyền Thịnh","2026-08-07 06:27:45",725.6,2,quynthnh
3150,16659367,"Tayyab Aamir","2026-08-06 10:59:49",725.2,2,duketi
3151,16697261,nbauerle,"2026-08-14 15:10:38",724.7,2,nbauerle
3152,16633466,"Aarush pandey","2026-08-21 22:03:57",724.7,2,aarushpandey
3153,16664267,"Alan T. Andrea","2026-08-09 03:22:40",723.8,2,alantandrea
3154,16727059,ksankeerth1,"2026-08-21 14:11:02",723.8,2,ksankeerth1
3155,16658042,"Giampietro Pregnolato","2026-08-13 09:17:36",723.8,2,giampietropregnolato
3156,16719745,"Masih Pemula Beneran","2026-08-20 02:56:11",723.7,2,mikhaeldhika
3157,16663708,"Imran Ahamed","2026-08-23 12:39:15",723.0,2,immu4989
3158,16622330,"hiroshi murakami","2026-08-22 01:03:12",722.9,2,zabojeb
3159,16621811,"Shaun Andrade","2026-08-01 00:44:42",722.4,2,shaunandrade
3160,16661210,vizyourdata,"2026-08-07 11:05:08",722.3,2,vizyourdata
3161,16735476,"Matthew Liew","2026-08-18 08:02:11",722.2,2,matthewliew
3162,16640701,momoon,"2026-08-23 07:10:42",722.0,2,nomuraryota
3163,16657105,"Mathijs Deelen","2026-08-05 01:16:34",722.0,2,mathijsdeelen
3164,16663343,"Abdullah M. Haque","2026-08-13 14:26:00",721.7,2,abdullahmhaque
3165,16731009,"Joseph Paris","2026-08-21 19:17:39",721.6,2,josephkparis
3166,16636808,"Kaito Ichikawa","2026-08-21 09:02:03",721.5,2,kaitoichikawa
3167,16729650,"Tapiwa Makandigona - Zimbabwe21","2026-08-23 00:00:36",721.4,2,mukanya1994
3168,16663922,MoongladeAI,"2026-08-21 00:18:46",721.3,2,moongladeai
3169,16753826,Bhaisaab_thoda,"2026-08-23 18:03:59",720.6,2,mrigshira
3170,16670356,"Dziriyin wa9il","2026-08-18 11:39:05",720.4,2,"akumanomu,alioualaeddine"
3171,16659341,Aryan88097,"2026-08-05 17:26:57",719.7,2,aryan88097
3172,16728799,JulianHahn28,"2026-08-17 21:26:57",719.4,2,julianhahn28
3173,16706455,"John Andrei Martinez","2026-08-18 18:55:04",719.4,2,johnandreimartinez
3174,16682876,"Kartik Garg","2026-08-09 05:21:34",719.2,2,kartikgarg97
3175,16653828,Boltuzamaki,"2026-08-08 21:17:44",719.1,2,boltuzamaki
3176,16665894,"Pedro Wu","2026-08-20 07:05:26",718.9,2,pedropei
3177,16658686,"Alpesh Kumar","2026-08-08 06:12:31",718.6,2,alpeshkumar
3178,16730236,ZihaoKuang,"2026-08-23 16:08:35",718.2,2,zihaokang
3179,16654099,"Bhupin Thapa magar","2026-08-10 09:22:06",717.6,2,vupeenthapamagar
3180,16691518,"Sander Ee","2026-08-09 12:03:09",717.4,2,sanderee
3181,16667630,Sparsh389,"2026-08-06 15:46:09",717.1,2,sparsh389
3182,16709529,alhlbx5,"2026-08-23 18:02:03",717.0,2,alhlbx5
3183,16665154,"Omkar Pawar","2026-08-23 12:22:56",716.8,2,omkarrr7
3184,16738503,dddmd,"2026-08-23 01:04:14",716.3,2,dddmdd
3185,16694610,Kshitiz2002,"2026-08-11 15:44:41",716.3,2,kshitiz2002
3186,16717756,Dominick,"2026-08-20 07:40:24",715.8,2,kcinimod
3187,16670527,"Balram Gupta","2026-08-22 21:27:20",715.6,2,"akankshaparab,bg28898"
3188,16687714,nabilux,"2026-08-09 13:27:11",715.3,2,eminesnabil
3189,16671237,"Jose Alejandro Rivera Jaramillo","2026-08-07 18:13:13",715.0,2,alejandroriveraj
3190,16739939,crescent_star,"2026-08-23 00:36:55",714.7,2,cenzop
3191,16701034,notnorm,"2026-08-11 10:31:23",714.3,1,notnorm
3192,16655027,"Artem Zenkevich","2026-08-16 13:09:58",714.1,2,artemzen
3193,16730707,"James Michael","2026-08-20 18:17:48",713.8,2,ingenio
3194,16729765,"Caio Ruiz","2026-08-23 00:07:27",712.5,2,chvruiz
3195,16667818,AjayVarma555,"2026-08-09 15:14:45",712.3,2,ajayvarma555
3196,16621315,"Reyhan Ksatria","2026-08-23 18:02:14",712.2,2,reyhanksatria
3197,16699140,St.Valentine,"2026-08-18 09:49:04",711.9,2,stvalentin3
3198,16673151,skyblue01,"2026-08-23 01:06:43",711.6,2,skyblue01
3199,16655255,MalelizarazoP,"2026-08-21 17:34:24",711.1,2,malelizarazop
3200,16678157,"Ayush Kumawat","2026-08-14 13:10:02",711.0,2,ayushkumawat21
3201,16730461,"Mubin Shaikh","2026-08-19 06:09:17",710.9,2,shaikhmubin
3202,16622459,"Munal Singh","2026-08-23 17:55:26",710.6,2,munalsingh
3203,16669393,"ÖMER FARUK YILMAZ","2026-08-07 19:54:59",710.3,2,ofyzero
3204,16689391,"Tejas Rajput","2026-08-08 17:21:18",709.9,2,tejasrajput123
3205,16641348,wata,"2026-08-03 11:29:04",709.9,2,iwatahiroki
3206,16670313,HamzZZzzZZa,"2026-08-06 22:01:28",709.7,2,memesalot
3207,16732578,nao.kwmr,"2026-08-23 16:20:34",709.7,2,naokwmr
3208,16658937,SebastianQbiak,"2026-08-05 06:20:18",709.3,2,sebastianqbiak
3209,16655571,yuken,"2026-08-07 13:27:53",708.9,2,yukenai
3210,16730740,"claude opus5🏆","2026-08-19 09:58:24",708.9,2,yinpinggao
3211,16687390,"Mark Calvert","2026-08-08 09:51:55",708.7,2,markycalvert
3212,16652635,panacea9320,"2026-08-05 10:45:06",708.6,2,panacea9320
3213,16654328,"QQ Farm","2026-08-22 18:25:15",708.4,2,"huiiyu,titirmt"
3214,16706413,"Song Research","2026-08-18 00:39:36",708.3,2,sangbong91
3215,16734312,truebelief,"2026-08-19 00:01:20",707.7,2,truebelief
3216,16655272,"Artur Sakhiullin","2026-08-09 14:27:52",706.9,2,artursakhiullin
3217,16699415,"Dohwan Kwak","2026-08-19 08:29:25",706.7,2,dohwankwak
3218,16625047,BOBQWERA,"2026-08-02 06:34:18",706.4,2,bobqwera
3219,16658097,Sujay,"2026-08-22 12:54:51",706.4,2,sujayprodduturi
3220,16663909,HDPark,"2026-08-17 04:48:41",706.2,2,hdpark
3221,16663437,inversion,"2026-08-04 20:44:41",706.1,1,inversion
3222,16744239,"Diogo Gomes ","2026-08-23 13:19:42",705.8,2,diogogomes
3223,16660090,"Kaggriculture @ Farmageddon","2026-08-21 17:40:38",705.5,2,gary08phillios
3224,16749466,"The Wolf of Wheat Street","2026-08-23 03:07:38",705.3,2,"lijuantang19,yuemengzheng01"
3225,16737702,"kaneko takafumi","2026-08-21 04:32:56",705.0,2,kanekotakafumi
3226,16656009,"Steven Liu","2026-08-13 02:52:02",704.8,2,thornkey
3227,16654640,"Halil Akbas","2026-08-21 17:36:16",704.7,2,halilbrahimakbas
3228,16632510,shi_koyo,"2026-08-04 08:58:56",704.6,2,shikoyo
3229,16628456,kiro,"2026-08-10 16:20:52",704.5,2,kirosamurai
3230,16715205,GCarnovale,"2026-08-23 12:19:04",702.9,2,gcarno
3231,16700546,"Nightshade Family","2026-08-23 11:20:43",702.8,2,"gihanchamod17,vishmithasamarakoon"
3232,16659446,zhaozy233,"2026-08-15 16:51:36",701.9,2,zhaozy233
3233,16712329,"Andrej Carpenter","2026-08-20 12:44:57",701.3,2,andrejcarpenter
3234,16745264,wpang,"2026-08-21 06:22:44",701.2,2,wangshu
3235,16704437,babybuffalo,"2026-08-23 08:13:07",700.8,2,babybuffalo
3236,16732504,"porsche zheng","2026-08-18 08:19:41",700.7,2,porschezheng
3237,16659890,"Cu Spoon","2026-08-23 14:46:18",700.7,2,cuspoon
3238,16740662,宣城市机械电子职业技术学院,"2026-08-23 16:36:58",700.6,2,chenzhengy
3239,16633379,"Artem Prokhorov","2026-07-31 20:53:32",700.4,1,catfield123
3240,16657871,Lucienne,"2026-08-05 03:13:59",700.0,2,yangnianan
3241,16662735,"Kurian George","2026-08-23 18:07:16",699.7,2,kuriangeorge
3242,16724993,Bonkoturyu,"2026-08-19 06:39:58",699.3,1,bonkoturyu
3243,16642994,"Danila Galkin","2026-08-13 19:22:17",698.6,2,danilagalkin
3244,16621153,"Addison Howard (ineligible)","2026-08-05 14:42:38",698.4,2,addisonhoward
3245,16655595,ashsah,"2026-08-21 02:33:44",698.3,2,ashsah
3246,16730104,BartHeart,"2026-08-20 18:58:23",697.1,2,bartheart
3247,16697941,"Raphael Coelho","2026-08-16 15:24:28",696.9,2,raphaelrrcoelho
3248,16654761,"Mohammed Mukthar","2026-08-05 02:06:15",696.8,2,mohammedmukthar9
3249,16660540,Minikotey,"2026-08-16 15:34:40",696.7,2,juliapatarishina
3250,16691512,"Hongxin Su","2026-08-09 10:31:45",696.7,1,hongxinsu
3251,16712577,"nattapon nakakong","2026-08-23 15:32:12",696.7,2,nattaponnakakhong
3252,16687548,"Shubham Tibrewal","2026-08-22 12:21:02",696.6,2,researchai2026
3253,16726080,"Arda Yasar","2026-08-19 06:02:10",696.5,2,ardayasar
3254,16736636,torch,"2026-08-18 10:35:29",696.0,2,rhtsingh
3255,16758316,"Roy Lo TW","2026-08-22 12:28:29",695.8,2,roylotw
3256,16684674,"Ch Muhammad Umer ","2026-08-11 08:11:36",695.5,2,chmuhammadumer
3257,16680297,"Ajay Singh","2026-08-08 04:33:24",695.4,2,ajaysinghg
3258,16630837,"Vishal Sharma","2026-08-05 18:24:44",695.4,2,vishal40182
3259,16662421,"Aparna Mantha","2026-08-06 17:23:34",695.1,2,aparnam91
3260,16670210,"Ali Alghaithi","2026-08-10 21:14:48",695.0,2,alioman
3261,16659418,"Fonge Bertin","2026-08-06 09:26:33",695.0,2,fongebertin
3262,16731447,"Rúben Martins","2026-08-19 20:55:42",695.0,2,rubenmartins10
3263,16670879,djschmit,"2026-08-08 08:57:03",694.6,2,djschmit
3264,16658009,"Lando Wang","2026-08-05 02:18:17",694.6,2,landowang
3265,16755548,"Manuel Ramos","2026-08-22 03:41:27",694.3,1,aizpask13
3266,16660295,Pentos,"2026-08-10 00:06:56",694.2,2,nishiumi
3267,16727009,B05801037,"2026-08-18 02:28:48",694.2,2,peteropop
3268,16640504,"Recep Öztürk","2026-08-23 08:52:07",693.3,2,rcpztrrk1
3269,16732462,"Aji Samudra","2026-08-23 09:40:03",693.1,2,ajisamudra
3270,16674841,"Syna Bedi","2026-08-15 09:57:28",693.0,2,synabedi
3271,16657798,"Ian Kim","2026-08-06 05:07:10",692.7,2,ianpkim
