episode,seat,team,score,opp_score,won,margin,hands_d5,hands_d10,hands_d15,hands_d20,hands_d25,hands_d30,quads_d5,quads_d10,quads_d15,quads_d20,quads_d25,quads_d30,money_d5,money_d10,money_d15,money_d20,money_d25,money_d30,tiles_WHEAT,tiles_CARROT,tiles_TOMATO,tiles_STRAWBERRY,tiles_MELON,peak_WHEAT,peak_CARROT,peak_TOMATO,peak_STRAWBERRY,peak_MELON,animals_GOOSE,animals_COW,animals_SHEEP,plant_total,first_melon_day,first_animal_day,quads_final,hands_final,act_total,act_move,act_pass,act_water,act_harvest,act_plant,act_care,act_feed,act_dig,act_fertilize,act_collect_fert,act_pickup,act_drop,act_place,act_build,move_share,pass_share,work_share,sold_WHEAT,sold_CARROT,sold_TOMATO,sold_STRAWBERRY,sold_MELON,sold_EGG,sold_MILK,sold_WOOL,sold_FERTILIZER,sold_total,sell_orders,buy_seed_orders,buy_product_orders
92143532,1,Steve421471,89272,87913,1,1359,3,14,9,14,12,9,1,3,3,3,3,3,466,8475,25330,60527,72477,89272,139,0,0,36,19,54,0,0,36,14,0,9,5,194,0,0,3,9,6567,2833,931,986,386,194,292,299,48,71,307,142,49,14,15,0.4314,0.1418,0.4268,456,0,0,497,138,0,343,213,294,1941,215,63,159
92143598,0,カワシギ,115980,122247,0,-6267,4,11,12,12,11,8,1,2,4,4,4,4,36,16397,22330,63100,93600,115980,141,8,0,34,20,41,2,0,33,20,0,6,12,203,0,0,4,8,6912,3467,501,956,401,203,366,370,20,45,346,161,9,49,18,0.5016,0.0725,0.4259,1347,14,0,198,120,0,189,267,1595,3730,449,116,87
92143598,1,Efe Can Celiksoy,122247,115980,1,6267,3,14,9,14,12,10,1,3,3,3,3,3,536,7139,24561,61510,94476,122247,143,0,0,37,19,57,0,0,35,14,0,9,4,199,0,0,3,10,6631,2836,995,1009,390,199,285,290,41,72,296,135,57,13,13,0.4277,0.1501,0.4223,455,0,0,286,114,0,241,132,235,1463,168,63,140
92143600,0,Erfan Eshratifar,103879,105487,0,-1608,3,14,9,14,12,9,1,3,3,3,3,3,533,5663,15668,49799,80889,103879,142,0,0,37,19,54,0,0,36,14,0,9,5,198,0,0,3,9,6563,2847,585,1150,398,198,372,295,43,71,355,141,79,14,15,0.4338,0.0891,0.4771,457,0,0,278,114,0,225,138,241,1453,208,58,159
92143600,1,Syed Muhammad Gillani,105487,103879,1,1608,3,14,9,14,12,10,1,3,3,3,3,3,499,5748,16292,49473,81459,105487,143,0,0,37,19,57,0,0,35,14,0,9,4,199,0,0,3,10,6631,2857,961,1010,390,199,285,290,41,72,296,135,69,13,13,0.4309,0.1449,0.4242,464,0,0,286,114,0,241,132,235,1472,181,65,140
92144423,0,Lev Neganov,96540,99500,0,-2960,3,14,9,14,12,10,1,3,3,3,3,3,518,7069,19648,55524,82217,96540,138,0,0,36,18,54,0,0,34,13,0,10,4,192,0,0,3,10,6716,2903,993,1017,386,192,285,290,46,72,299,138,50,31,14,0.4323,0.1479,0.4199,459,0,0,311,114,0,265,160,255,1564,196,63,156
92144423,1,vladee,99500,96540,1,2960,3,14,9,14,12,10,1,3,3,3,3,3,519,6543,21083,56758,84305,99500,143,0,0,37,19,57,0,0,35,14,0,9,4,199,0,0,3,10,6631,2860,952,1010,390,199,285,290,41,72,300,135,71,13,13,0.4313,0.1436,0.4251,466,0,0,286,114,0,244,132,239,1481,184,65,140
92144459,0,Nikita Lugovoy,102245,98182,1,4063,3,14,9,14,12,10,1,3,3,3,3,3,11,5244,16061,57036,81026,102245,143,0,0,37,19,56,0,0,36,12,0,8,4,199,0,0,3,10,6650,2855,301,1010,390,199,967,290,40,72,296,135,69,13,13,0.4293,0.0453,0.5254,479,0,0,300,126,0,320,154,300,1679,180,59,99
92144459,1,Umataro Tenma,98182,102245,0,-4063,3,14,9,14,12,10,1,3,3,3,3,3,511,4849,17370,56950,79346,98182,143,0,0,37,19,57,0,0,36,13,0,9,4,199,0,0,3,10,6631,2836,995,1010,390,199,285,290,40,72,296,135,57,13,13,0.4277,0.1501,0.4223,464,0,0,286,114,0,241,132,245,1482,172,65,140
92144512,0,Tom3,41172,42586,0,-1414,3,14,9,14,12,9,1,3,3,3,3,3,433,4122,12667,26717,29154,41172,137,0,0,36,21,54,0,0,36,16,0,9,5,194,0,0,3,9,6563,2927,699,1015,391,194,292,299,45,71,384,142,75,14,15,0.446,0.1065,0.4475,450,0,0,497,150,0,364,237,299,1997,187,65,155
92144512,1,Steve421471,42586,41172,1,1414,3,14,9,14,12,9,1,3,3,3,3,3,485,5374,14527,27687,29636,42586,139,0,0,36,19,54,0,0,36,11,0,9,5,194,0,0,3,9,6567,2833,932,986,386,194,292,299,47,71,307,142,49,14,15,0.4314,0.1419,0.4267,456,0,0,497,138,0,343,213,294,1941,215,63,159
92145463,0,Syed Muhammad Gillani,78765,83419,0,-4654,3,14,9,14,12,10,1,3,3,3,3,3,515,5748,13823,41474,64714,78765,143,0,0,37,19,57,0,0,36,11,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92145463,1,Steve421471,83419,78765,1,4654,3,14,9,14,12,9,1,3,3,3,3,3,490,5310,13507,42040,64455,83419,139,0,0,36,19,54,0,0,36,10,0,9,5,194,0,0,3,9,6567,2833,932,986,386,194,292,299,47,71,307,142,49,14,15,0.4314,0.1419,0.4267,456,0,0,497,138,0,343,213,294,1941,215,63,159
92145545,0,Tom3,65637,63394,1,2243,3,14,9,14,12,9,1,3,3,3,3,3,433,6409,19389,41281,51848,65637,137,0,0,36,21,54,0,0,36,16,0,9,5,194,0,0,3,9,6563,2919,710,1015,391,194,292,299,45,71,385,142,71,14,15,0.4448,0.1082,0.4471,450,0,0,497,150,0,364,237,298,1996,186,65,155
92145545,1,JALKARNA GAUTAM,63394,65637,0,-2243,3,14,9,14,12,10,1,3,3,3,3,3,507,7253,20393,41891,51442,63394,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6654,2835,1018,1010,390,199,285,290,40,72,296,135,58,13,13,0.4261,0.153,0.4209,455,0,0,300,192,0,309,180,235,1671,171,63,140
92146397,0,vladee,106611,110991,0,-4380,3,14,9,14,12,10,1,3,3,3,3,3,510,6550,18506,59640,79840,106611,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2862,948,1010,390,199,285,290,41,72,300,135,73,13,13,0.4316,0.143,0.4254,466,0,0,286,114,0,250,132,239,1487,186,65,140
92146397,1,Steve421471,110991,106611,1,4380,3,14,9,14,12,9,1,3,3,3,3,3,486,5377,18392,57617,78976,110991,139,0,0,36,19,54,0,0,36,14,0,9,5,194,0,0,3,9,6567,2833,931,986,386,194,292,299,48,71,307,142,49,14,15,0.4314,0.1418,0.4268,456,0,0,497,138,0,343,213,294,1941,215,63,159
92146487,0,Erfan Eshratifar,60890,61808,0,-918,3,14,9,14,12,9,1,3,3,3,3,3,533,5752,16062,42629,47897,60890,142,0,0,37,19,54,0,0,36,14,0,9,5,198,0,0,3,9,6563,2845,585,1150,398,198,372,295,45,71,355,141,79,14,15,0.4335,0.0891,0.4774,457,0,0,278,114,0,225,138,241,1453,208,58,159
92146487,1,bhavya shah,61808,60890,1,918,3,14,9,14,12,10,1,3,3,3,3,3,499,5830,16663,43618,47792,61808,143,0,0,37,19,57,0,0,35,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92147254,0,Lev Neganov,95209,83409,1,11800,3,14,12,14,13,10,1,3,3,3,3,3,512,7899,24295,56936,75263,95209,137,0,0,31,22,54,0,0,31,14,0,6,11,190,0,0,3,10,7172,3064,1140,961,378,190,341,350,40,62,366,176,70,17,17,0.4272,0.159,0.4138,422,0,0,236,132,0,167,256,304,1517,199,68,163
92147254,1,vladee,83409,95209,0,-11800,3,14,9,14,12,10,1,3,3,3,3,3,513,9112,22803,52019,68250,83409,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2859,954,1010,390,199,285,290,41,72,300,135,70,13,13,0.4312,0.1439,0.425,466,0,0,286,114,0,241,132,239,1478,183,65,140
92147333,0,Steve421471,130849,129199,1,1650,3,14,9,14,12,9,1,3,3,3,3,3,484,8458,25990,68549,97063,130849,139,0,0,36,19,54,0,0,36,14,0,9,5,194,0,0,3,9,6567,2833,931,986,386,194,292,299,48,71,307,142,49,14,15,0.4314,0.1418,0.4268,456,0,0,497,138,0,343,213,294,1941,215,63,159
92147333,1,Lev Neganov,129199,130849,0,-1650,3,14,12,14,13,10,1,3,3,3,3,3,511,7920,26516,71147,100336,129199,138,0,0,31,22,54,0,0,31,14,0,6,11,191,0,0,3,10,7172,3064,1140,961,378,191,341,350,39,62,366,176,70,17,17,0.4272,0.159,0.4138,422,0,0,236,132,0,167,256,304,1517,199,68,163
92148263,0,Steve421471,58375,57811,1,564,3,14,9,14,12,9,1,3,3,3,3,3,480,5333,13336,37798,45195,58375,139,0,0,36,19,54,0,0,36,10,0,9,5,194,0,0,3,9,6567,2833,932,986,386,194,292,299,47,71,307,142,49,14,15,0.4314,0.1419,0.4267,456,0,0,497,138,0,343,213,294,1941,215,63,159
92148263,1,Lazarus Ogero,57811,58375,0,-564,3,14,9,14,12,10,1,3,3,3,3,3,513,5547,13401,38366,46889,57811,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,189,65,140
92148295,0,researchstudio.site,112993,119444,0,-6451,1,8,12,13,13,4,1,3,3,3,3,3,1143,10461,20308,55183,87847,112993,124,0,0,38,18,52,0,0,38,18,0,10,5,180,0,0,3,4,7138,3831,410,1007,380,180,282,294,42,145,272,129,136,15,15,0.5367,0.0574,0.4059,946,0,0,259,106,0,268,97,165,1841,368,29,61
92148295,1,Steve421471,119444,112993,1,6451,3,14,9,14,12,9,1,3,3,3,3,3,493,5798,17874,53148,85670,119444,139,0,0,36,19,54,0,0,36,14,0,9,5,194,0,0,3,9,6567,2833,932,986,386,194,292,299,47,71,307,142,49,14,15,0.4314,0.1419,0.4267,456,0,0,497,138,0,343,213,294,1941,215,63,159
92149076,0,Suda,125419,133477,0,-8058,3,14,9,14,12,9,1,3,3,3,3,3,819,6359,15917,53348,95020,125419,137,0,0,36,21,54,0,0,35,16,0,8,5,194,0,0,3,9,6563,2927,697,1014,391,194,292,299,48,71,384,142,75,14,15,0.446,0.1062,0.4478,450,0,0,497,150,0,364,237,299,1997,213,65,155
92149076,1,Goldian,133477,125419,1,8058,3,14,9,14,12,10,1,3,3,3,3,3,517,5789,18159,60622,101391,133477,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92149297,0,Bharath Varma,83806,83470,1,336,3,14,9,14,12,10,1,3,3,3,3,3,519,5762,17434,51011,65353,83806,143,0,0,37,19,57,0,0,36,11,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92149297,1,JALKARNA GAUTAM,83470,83806,0,-336,3,14,9,14,12,10,1,3,3,3,3,3,513,4979,16920,51490,65656,83470,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6654,2835,1018,1010,390,199,285,290,40,72,296,135,58,13,13,0.4261,0.153,0.4209,455,0,0,334,198,0,347,176,235,1745,171,63,140
92150008,0,An V1,76342,78170,0,-1828,3,14,9,14,12,10,1,3,3,3,3,3,520,5732,17477,54509,65361,76342,143,0,0,37,19,56,0,0,36,13,0,9,4,199,0,0,3,10,6631,2857,962,1009,390,199,285,290,41,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,179,65,140
92150008,1,Goldian,78170,76342,1,1828,3,14,9,14,12,10,1,3,3,3,3,3,520,5732,17477,54597,66819,78170,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92150053,0,JALKARNA GAUTAM,131774,133342,0,-1568,3,14,9,14,12,10,1,3,3,3,3,3,513,4901,16746,58953,102501,131774,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6654,2835,1018,1010,390,199,285,290,40,72,296,135,58,13,13,0.4261,0.153,0.4209,455,0,0,334,198,0,347,168,235,1737,171,63,140
92150053,1,vladee,133342,131774,1,1568,3,14,9,14,12,10,1,3,3,3,3,3,519,6103,17036,59340,103053,133342,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2866,943,1010,390,199,285,290,41,72,300,135,74,13,13,0.4322,0.1422,0.4256,466,0,0,286,114,0,250,140,239,1495,187,65,140
92150166,0,THUNDER THUNDER,86546,93361,0,-6815,3,14,9,14,13,10,1,3,3,3,3,3,536,5204,16196,43641,68602,86546,145,0,0,37,19,59,0,0,36,14,0,10,4,201,0,0,3,10,6757,2977,967,1012,378,201,290,296,42,69,306,142,49,14,14,0.4406,0.1431,0.4163,459,0,0,266,114,0,221,132,237,1429,169,73,159
92150166,1,カワシギ,93361,86546,1,6815,4,11,12,12,11,8,1,2,3,3,3,3,36,15934,24686,53892,76652,93361,139,6,0,34,20,39,3,0,34,20,0,10,4,199,0,0,3,8,6920,3531,612,971,387,199,317,321,22,54,305,130,9,48,14,0.5103,0.0884,0.4013,1118,12,0,216,120,0,279,120,2259,4124,473,111,63
92150167,0,Erfan Eshratifar,60092,92445,0,-32353,3,14,9,14,12,9,1,3,3,3,3,3,534,7796,19146,35851,44977,60092,142,0,0,37,19,54,0,0,36,14,0,9,5,198,0,0,3,9,6563,2847,585,1150,398,198,372,295,43,71,355,141,79,14,15,0.4338,0.0891,0.4771,457,0,0,278,114,0,225,138,241,1453,201,58,159
92150167,1,カワシギ,92445,60092,1,32353,4,11,12,12,11,8,1,2,4,4,4,4,99,16169,18150,48596,72772,92445,128,5,0,34,20,38,3,0,34,20,0,6,12,187,0,0,4,8,6919,3434,609,899,380,187,369,374,17,56,351,154,8,63,18,0.4963,0.088,0.4157,1435,11,0,215,120,0,189,274,2515,4759,519,104,88
92150171,0,Kaito Fukami,99478,98427,1,1051,3,14,9,14,12,10,1,3,3,3,3,3,499,5753,17154,55195,77190,99478,143,0,0,37,19,57,0,0,35,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,180,65,140
92150171,1,Erfan Eshratifar,98427,99478,0,-1051,3,14,9,14,12,9,1,3,3,3,3,3,533,5669,16547,54035,77266,98427,142,0,0,37,19,54,0,0,36,14,0,9,5,198,0,0,3,9,6563,2847,585,1149,398,198,372,295,44,71,355,141,79,14,15,0.4338,0.0891,0.4771,457,0,0,278,114,0,225,138,241,1453,208,58,159
92150936,0,Lev Neganov,56639,55833,1,806,3,14,9,14,12,10,1,3,3,3,3,3,518,6363,16011,37265,45758,56639,137,0,0,37,18,54,0,0,35,13,0,10,4,192,0,0,3,10,6716,2903,993,1017,386,192,285,290,46,72,299,138,50,31,14,0.4323,0.1479,0.4199,459,0,0,311,114,0,265,160,255,1564,196,63,156
92150936,1,Goldian,55833,56639,0,-806,3,12,9,14,12,10,1,3,3,3,3,3,519,4360,14997,35630,44404,55833,143,0,0,37,18,57,0,0,35,10,0,9,4,198,0,0,3,10,6587,2834,950,1005,389,198,283,290,42,72,295,135,68,13,13,0.4302,0.1442,0.4255,464,0,0,286,114,0,241,132,235,1472,181,65,140
92151057,0,Nikita Lugovoy,54112,49878,1,4234,3,14,9,14,12,10,1,3,3,3,3,3,5,5167,13761,36619,42009,54112,143,0,0,37,19,56,0,0,36,12,0,8,4,199,0,0,3,10,6673,2855,323,1010,390,199,967,290,41,72,296,135,69,13,13,0.4278,0.0484,0.5238,479,0,0,300,126,0,320,154,300,1679,180,59,99
92151057,1,ra5anchor,49878,54112,0,-4234,3,14,9,14,12,10,1,3,3,3,3,3,511,5569,14151,36090,39162,49878,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6587,2674,1104,1014,390,199,285,290,41,77,298,135,54,13,13,0.406,0.1676,0.4264,451,0,0,286,114,0,226,132,232,1441,169,64,140
92151868,0,Goldian,55309,56588,0,-1279,3,14,9,14,12,10,1,3,3,3,3,3,511,9149,21257,35627,44849,55309,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92151868,1,Tom3,56588,55309,1,1279,3,14,9,14,12,9,1,3,3,3,3,3,435,7431,19229,34613,44406,56588,137,0,0,36,21,54,0,0,36,16,0,9,5,194,0,0,3,9,6563,2919,710,1015,391,194,292,299,45,71,385,142,71,14,15,0.4448,0.1082,0.4471,450,0,0,497,150,0,364,237,298,1996,186,65,155
92151916,0,Changye Li,118515,116042,1,2473,3,14,9,14,12,10,1,3,3,3,3,3,514,4932,17516,59521,91106,118515,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2836,995,1009,390,199,285,290,41,72,296,135,57,13,13,0.4277,0.1501,0.4223,464,0,0,286,114,0,241,132,235,1472,188,63,140
92151916,1,Tom3,116042,118515,0,-2473,3,14,9,14,12,9,1,3,3,3,3,3,431,4597,16475,57195,91777,116042,137,0,0,36,21,54,0,0,36,16,0,9,5,194,0,0,3,9,6563,2919,710,1015,391,194,292,299,45,71,385,142,71,14,15,0.4448,0.1082,0.4471,450,0,0,497,150,0,364,237,298,1996,186,65,155
92151959,0,Umataro Tenma,123811,126351,0,-2540,3,14,9,14,12,10,1,3,3,3,3,3,520,6772,23256,66451,99907,123811,143,0,0,37,19,57,0,0,36,14,0,7,6,199,0,0,3,10,6631,2836,995,1010,390,199,285,290,40,72,296,135,57,13,13,0.4277,0.1501,0.4223,464,0,0,286,114,0,241,174,245,1524,178,65,140
92151959,1,Syed Muhammad Gillani,126351,123811,1,2540,3,14,9,14,12,10,1,3,3,3,3,3,520,7850,23741,67000,101519,126351,143,0,0,37,19,57,0,0,36,14,0,7,6,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,174,235,1514,187,65,140
92152029,0,カワシギ,99338,88782,1,10556,4,11,12,12,11,8,1,2,4,4,4,4,33,16383,20964,56748,76566,99338,145,2,0,34,20,40,1,0,34,20,0,6,12,201,0,0,4,8,6917,3525,453,934,404,201,369,375,14,48,353,159,9,55,18,0.5096,0.0655,0.4249,1362,4,0,201,120,0,189,274,1754,3904,463,112,87
92152029,1,Syed Muhammad Gillani,88782,99338,0,-10556,3,14,9,14,12,10,1,3,3,3,3,3,530,8112,23956,49837,65543,88782,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92152110,0,THUNDER THUNDER,77617,75528,1,2089,3,14,11,14,13,9,1,3,3,3,3,3,512,7137,22740,49675,63901,77617,136,0,0,31,22,52,0,0,31,14,0,10,7,189,0,0,3,9,7167,3094,1064,962,384,189,353,360,35,62,382,181,67,17,17,0.4317,0.1485,0.4198,414,0,0,243,132,0,230,208,320,1547,197,74,167
92152110,1,Tom3,75528,77617,0,-2089,3,14,9,14,12,9,1,3,3,3,3,3,366,8288,23959,49752,61358,75528,137,0,0,36,21,54,0,0,36,16,0,9,5,194,0,0,3,9,6563,2927,699,1015,391,194,292,299,45,71,384,142,75,14,15,0.446,0.1065,0.4475,450,0,0,497,150,0,364,237,299,1997,187,65,155
92152806,0,Lucien de Rubempre,102809,102816,0,-7,3,14,9,14,12,10,1,3,3,3,3,3,520,5727,17064,54705,75590,102809,143,0,0,37,19,57,0,0,36,13,0,9,4,199,0,0,3,10,6631,2857,962,1009,390,199,285,290,41,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92152806,1,Goldian,102816,102809,1,7,3,14,9,14,12,10,1,3,3,3,3,3,520,5727,17064,54705,75590,102816,143,0,0,37,19,57,0,0,36,13,0,9,4,199,0,0,3,10,6631,2857,961,1010,390,199,285,290,41,72,296,135,69,13,13,0.4309,0.1449,0.4242,464,0,0,286,114,0,241,132,235,1472,181,65,140
92152844,0,bhavya shah,103389,101358,1,2031,3,14,9,14,12,10,1,3,3,3,3,3,514,5764,17224,56772,83896,103389,143,0,0,37,19,57,0,0,36,13,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92152844,1,Changye Li,101358,103389,0,-2031,3,14,9,14,12,10,1,3,3,3,3,3,523,4843,16481,55210,82450,101358,143,0,0,36,19,57,0,0,35,12,0,9,4,198,0,0,3,10,6631,2836,995,1010,390,198,285,290,41,72,296,135,57,13,13,0.4277,0.1501,0.4223,464,0,0,286,102,0,241,132,235,1460,185,63,140
92153790,0,Syed Muhammad Gillani,74168,73694,1,474,3,14,9,14,12,10,1,3,3,3,3,3,508,8749,23613,49813,61987,74168,143,0,0,37,19,57,0,0,35,14,0,7,6,199,0,0,3,10,6631,2857,961,1009,390,199,285,290,42,72,296,135,69,13,13,0.4309,0.1449,0.4242,464,0,0,286,114,0,241,174,235,1514,187,65,140
92153790,1,Changye Li,73694,74168,0,-474,3,14,9,14,12,10,1,3,3,3,3,3,517,7680,22491,44673,59125,73694,143,0,0,37,19,57,0,0,36,14,0,7,6,199,0,0,3,10,6631,2836,991,1010,394,199,285,290,40,72,296,135,57,13,13,0.4277,0.1494,0.4229,467,0,0,286,114,0,235,567,235,1904,220,63,140
92153798,0,bhavya shah,113789,114043,0,-254,3,14,9,14,12,10,1,3,3,3,3,3,520,6516,21005,57832,92873,113789,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92153798,1,vladee,114043,113789,1,254,3,14,9,14,12,10,1,3,3,3,3,3,520,7164,21043,57892,92945,114043,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2866,943,1010,390,199,285,290,41,72,300,135,74,13,13,0.4322,0.1422,0.4256,466,0,0,286,114,0,250,140,239,1495,187,65,140
92153829,0,Umataro Tenma,87004,88110,0,-1106,3,14,9,14,12,10,1,3,3,3,3,3,520,5634,21603,59850,72998,87004,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2836,995,1010,390,199,285,290,40,72,296,135,57,13,13,0.4277,0.1501,0.4223,464,0,0,286,114,0,241,132,245,1482,172,65,140
92153829,1,Goldian,88110,87004,1,1106,3,14,9,14,12,10,1,3,3,3,3,3,520,6627,22380,60495,73861,88110,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92154707,0,Raoul Biagioni,129494,131894,0,-2400,3,14,9,14,12,9,1,3,3,3,3,3,595,6606,23763,68204,101261,129494,139,0,0,36,19,54,0,0,36,14,0,9,5,194,0,0,3,9,6563,2827,935,986,386,194,292,299,46,71,307,142,49,14,15,0.4307,0.1425,0.4268,456,0,0,497,138,0,343,213,294,1941,175,63,159
92154707,1,Goldian,131894,129494,1,2400,3,14,9,14,12,10,1,3,3,3,3,3,511,8314,25688,72428,104226,131894,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92154832,0,bhavya shah,76310,78611,0,-2301,3,14,9,14,12,10,1,3,3,3,3,3,517,8077,23569,49053,59291,76310,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92154832,1,Raoul Biagioni,78611,76310,1,2301,3,14,12,14,13,10,1,3,3,3,3,3,601,5861,19448,48664,61962,78611,138,0,0,31,22,54,0,0,31,14,0,6,11,191,0,0,3,10,7172,3055,1147,961,378,191,341,350,40,62,362,176,75,17,17,0.426,0.1599,0.4141,449,0,0,236,132,0,170,262,309,1558,208,69,163
92154895,0,Steve421471,121377,118191,1,3186,3,14,9,14,12,9,1,3,3,3,3,3,490,7353,23503,63359,89858,121377,139,0,0,36,19,54,0,0,36,14,0,9,5,194,0,0,3,9,6567,2833,932,986,386,194,292,299,47,71,307,142,49,14,15,0.4314,0.1419,0.4267,456,0,0,497,138,0,343,213,294,1941,215,63,159
92154895,1,Goldian,118191,121377,0,-3186,3,14,9,14,12,10,1,3,3,3,3,3,515,7988,23759,64291,92304,118191,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92155639,0,Goldian,47613,47913,0,-300,3,14,9,14,12,10,1,3,3,3,3,3,508,5841,12498,33490,37153,47613,143,0,0,37,19,57,0,0,36,11,0,9,4,199,0,0,3,10,6631,2857,962,1010,390,199,285,290,40,72,296,135,69,13,13,0.4309,0.1451,0.4241,464,0,0,286,114,0,241,132,235,1472,181,65,140
92155639,1,Changye Li,47913,47613,1,300,3,14,9,14,12,10,1,3,3,3,3,3,517,4852,11567,32852,37347,47913,143,0,0,37,19,57,0,0,36,10,0,9,4,199,0,0,3,10,6631,2836,994,1009,390,199,285,290,42,72,296,135,57,13,13,0.4277,0.1499,0.4224,464,0,0,286,114,0,241,132,235,1472,228,63,140
92155671,0,Changye Li,140430,118292,1,22138,3,14,9,14,12,10,1,3,3,3,3,3,525,5383,17976,61434,106018,140430,143,0,0,37,19,57,0,0,36,14,0,9,4,199,0,0,3,10,6631,2836,995,1010,390,199,285,290,40,72,296,135,57,13,13,0.4277,0.1501,0.4223,464,0,0,286,114,0,241,132,235,1472,190,63,140
92155671,1,Efe Can Celiksoy,118292,140430,0,-22138,3,14,9,14,12,10,1,3,3,3,3,3,253,4815,17492,52291,87278,118292,143,0,0,37,19,57,0,0,35,14,0,7,4,199,0,0,3,10,6631,2849,974,1010,390,199,285,290,40,72,296,135,65,13,13,0.4296,0.1469,0.4235,459,0,0,286,114,0,241,132,235,1467,172,63,141
92155826,0,Efe Can Celiksoy,106072,106672,0,-600,3,14,9,14,12,10,1,3,3,3,3,3,514,4864,15616,49805,83849,106072,143,0,0,37,19,57,0,0,36,10,0,9,4,199,0,0,3,10,6631,2849,974,1010,390,199,285,290,40,72,296,135,65,13,13,0.4296,0.1469,0.4235,459,0,0,286,114,0,241,132,235,1467,174,63,141
